PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Coile, TS								Soil reaction and forest types in the Duke Forest								ECOLOGY				14				323	333		10.2307/1932656			1933	1933										20							WOS:000200240000028		
J	Blanchard, FN; Finster, EB								A method of marking living snakes for future recognition, with a discussion of some problems and results								ECOLOGY				14				334	347		10.2307/1932657			1933	1933										69							WOS:000200240000029		
J	Sears, PB; Janson, E								The rate of peat grow in the Erie basin								ECOLOGY				14				348	355		10.2307/1932658			1933	1933										9							WOS:000200240000030		
J	Gray, HE; Treloar, AE								On the enumeration of insect populations by the method of net collection								ECOLOGY				14				356	367		10.2307/1932659			1933	1933										22							WOS:000200240000031		
J	Biswell, HH; Weaver, JF								Effect of frequent clipping on the development of roots and tops of grasses in prairie sod								ECOLOGY				14				368	390		10.2307/1932660			1933	1933										48							WOS:000200240000032		
J	Whitehouse, E								Plant succession on central Texas granite								ECOLOGY				14				391	405		10.2307/1932661			1933	1933										24							WOS:000200240000033		
J	Hammond, PF; Goslin, R								The effect of humidity upon the rate of evaporation								ECOLOGY				14				411	413		10.2307/1932667			1933	1933										5							WOS:000200240000034		
J	Sears, PB								Postglacial climate in eastern North America								ECOLOGY				13				1	6		10.2307/1932486			1932	1932										16							WOS:000200173100001		
J	Rau, P								Rhythmic periodicity and synchronous flashing in the firefly, Photinus pyralis, with notes on Photurus pennsylvanicus								ECOLOGY				13				7	11		10.2307/1932487			1932	1932										16							WOS:000200173100002		
J	Withrow, AP								Life forms and leaf size classes of certain plant communities of the Cincinnati region								ECOLOGY				13				12	35		10.2307/1932488			1932	1932										6							WOS:000200173100003		
J	Bressman, EN								Environment and crop production in Oregon								ECOLOGY				13				36	42		10.2307/1932489			1932	1932										0							WOS:000200173100004		
J	Fluke, CL; Graber, LF; Koch, K								Populations of white grubs in pastures with relation to the environment								ECOLOGY				13				43	50		10.2307/1932490			1932	1932										13							WOS:000200173100005		
J	Cole, AE								Method for determining the dissolved oxygen content of the mud at the bottom of a pond								ECOLOGY				13				51	53		10.2307/1932491			1932	1932										4							WOS:000200173100006		
J	Morgan, AH; Grierson, MC								Winter habits and yearly food consumption of adult spotted newts, Triturus viridescens								ECOLOGY				13				54	62					1932	1932										25							WOS:000200173100007		
J	Cooper, WS; Foot, H								Reconstruction of a late-pleistocene biotic community in Minneapolis, Minn								ECOLOGY				13				63	72		10.2307/1932492			1932	1932										17							WOS:000200173100008		
J	Greene, RA; Reynard, C								The influence of two burrowing rodents, Dipodomys spectabilis spectabilis (kangaroo rat) and Neotoma albigula albigula (pack rat) on desert soils in Arizona								ECOLOGY				13				73	80		10.2307/1932493			1932	1932										29							WOS:000200173100009		
J	Shoup, CS								Salinity of the medium and its effect on respiration in the sea-anemone								ECOLOGY				13				81	85		10.2307/1932494			1932	1932										4							WOS:000200173100010		
J	Morris, MS; Durrell, LW								A recording atmometer								ECOLOGY				13				100	101		10.2307/1932500			1932	1932										0							WOS:000200173100016		
J	Shelford, VF								Basic principles of the classification of communities and habitats and the use of terms								ECOLOGY				13				105	120		10.2307/1931062			1932	1932										23							WOS:000200173100019		
J	Cottle, HJ								Vegetation on north and south slopes of mountains in southwestern Texas								ECOLOGY				13				121	134		10.2307/1931063			1932	1932										34							WOS:000200173100020		
J	Pearse, AS								Papasites of Japanese salamanders								ECOLOGY				13				135	152		10.2307/1931064			1932	1932										8							WOS:000200173100021		
J	Humphrey, RR								The morphology, physiology and ecology of Coldenia canescens								ECOLOGY				13				153	158		10.2307/1931065			1932	1932										1							WOS:000200173100022		
J	Pickford, GD								The influence of continued heavy grazing and of promiscuous burning on spring-fall ranges in Utah								ECOLOGY				13				159	171		10.2307/1931066			1932	1932										67							WOS:000200173100023		
J	Park, T								Studies in population physiology the relation of numbers to initial population growth in the flour beetle Tribolium confusum Duval								ECOLOGY				13				172	181		10.2307/1931067			1932	1932										37							WOS:000200173100024		
J	Ashby, E								Transpiratory organs of Larrea tridentata and their ecological significance								ECOLOGY				13				182	188		10.2307/1931068			1932	1932										23							WOS:000200173100025		
J	Phillips, J								Root nodules of podocarpus								ECOLOGY				13				189	195		10.2307/1931069			1932	1932										6							WOS:000200173100026		
J	Alexander, G								Introduction to the literature of vertebrate zoology								ECOLOGY				13				196	197		10.2307/1931070			1932	1932										0							WOS:000200173100027		
J	McGinitie, GE								Animal ecology defined?								ECOLOGY				13				212	213					1932	1932										0							WOS:000200173100030		
J	Cole, AC								Use of the quadrat in studying the plant cutting activities of the ant								ECOLOGY				13				213	214		10.2307/1931076			1932	1932										2							WOS:000200173100031		
J	Hall, RC								A simple, inexiensive instrument for the measurement of light								ECOLOGY				13				214	217		10.2307/1931077			1932	1932										0							WOS:000200173100032		
J	Stanley, J								A method of making permanent black atmometer bulbs								ECOLOGY				13				218	219		10.2307/1931078			1932	1932										0							WOS:000200173100033		
J	Allard, HA								Length of day in relation to the natural and artificial distribution of plants								ECOLOGY				13				221	234		10.2307/1931550			1932	1932										17							WOS:000200173100034		
J	Tate, GHH								Life zones at Mount Roraima								ECOLOGY				13				235	257		10.2307/1931551			1932	1932										16							WOS:000200173100035		
J	Demaree, D								Submerging experiments with taxodium								ECOLOGY				13				258	262		10.2307/1931552			1932	1932										62							WOS:000200173100036		
J	Shaw, G								The effect of biologically conditioned water upon rate of growth in fishes and amphibia								ECOLOGY				13				263	278		10.2307/1931553			1932	1932										4							WOS:000200173100037		
J	Whitfield, CJ								Osmotic concentrations of chaparral, coastal sagebrush, and dune species of Southern California								ECOLOGY				13				279	285		10.2307/1931554			1932	1932										4							WOS:000200173100038		
J	Baker, FC								The ecology of say's limnaeus elodes								ECOLOGY				13				286	289		10.2307/1931555			1932	1932										0							WOS:000200173100039		
J	Shapiro, AA; DeForest, H								A comparision of transpiration rates in Chaparral								ECOLOGY				13				290	295		10.2307/1931556			1932	1932										6							WOS:000200173100040		
J	Carter, W								Studies of populations of pseudococcus brevipes (CKL) occurring on pineapple plants								ECOLOGY				13				296	304		10.2307/1931557			1932	1932										15							WOS:000200173100041		
J	Svenson, HK								A vegetation map								ECOLOGY				13				305	306		10.2307/1931558			1932	1932										0							WOS:000200173100042		
J	Elton, C								Animal agregations								ECOLOGY				13				306	307		10.2307/1931559			1932	1932										1							WOS:000200173100043		
J	Haig, IT								Premature germination of forest tree seed during natural storage in duff								ECOLOGY				13				311	312		10.2307/1931563			1932	1932										3							WOS:000200173100046		
J	Storer, TI								Factors influencing wild life in California, past and present								ECOLOGY				13				315	327		10.2307/1932308			1932	1932										4							WOS:000200173100048		
J	Chapman, HH								Is the longleaf type a climax?								ECOLOGY				13				328	334		10.2307/1932309			1932	1932										90							WOS:000200173100049		
J	Park, O; Keller, JG								Studies in nocturnal ecology, II Preliminary analysis of activity rhyfhm in nocturnal forest insects								ECOLOGY				13				335	346		10.2307/1932310			1932	1932										27							WOS:000200173100050		
J	Emerson, FW								The tension zone between the grama grass and pinon-juniper associations in Northeastern New Mexico								ECOLOGY				13				347	358		10.2307/1932311			1932	1932										29							WOS:000200173100051		
J	Greene, RA; Murphy, GH								The influence of two burrowing rodents, dipodomys spectabilis spectabilis (Kangaroo rat) and neotoma albigula albigula (Pack rat), on desert soils in Arizona II Physical effects								ECOLOGY				13				359	363		10.2307/1932312			1932	1932										11							WOS:000200173100052		
J	Campbell, RS; Kelier, JG								Growth and reproduction of Yucca elata								ECOLOGY				13				364	374		10.2307/1932313			1932	1932										10							WOS:000200173100053		
J	Carmichael, EB; Rivers, TD								The effects of dehydration upon the hatchabilty of Limax flavus eggs								ECOLOGY				13				375	380		10.2307/1932314			1932	1932										5							WOS:000200173100054		
J	Taylor, RF								The successional trend and its relation to secondgrowth forests in Southeastern Alaska								ECOLOGY				13				381	391		10.2307/1932315			1932	1932										10							WOS:000200173100055		
J	Rice, LA								The effect of fire on the prairie animal communities								ECOLOGY				13				392	401		10.2307/1932316			1932	1932										40							WOS:000200173100056		
J	Allee, WC								Animal ecology								ECOLOGY				13				405	407		10.2307/1932319			1932	1932										2							WOS:000200173100059		
J	Bronson, TE								A simple instrument for recording rainfall and velocity and direction of the wind								ECOLOGY				13				409	412		10.2307/1932321			1932	1932										0							WOS:000200173100060		
J	Klugh, AB								A note in regard to classification of communities and habitats								ECOLOGY				13				413	413					1932	1932										0							WOS:000200173100061		
J	Klyver, FD								Major plant communities in a transect of the Sierra Nevada Mountains of California								ECOLOGY				12				1	17		10.2307/1932931			1931	1931										13							WOS:000200209800001		
J	Harper, F								Physiographic and faunal areas in the Athabaska and Great Slave Lakes region								ECOLOGY				12				18	32		10.2307/1932932			1931	1931										1							WOS:000200209800002		
J	Waksman, SA; Gerretsen, FC								Influence of temperature and moisture upon the nature and extent of decomposition of plant residues by microorganisms								ECOLOGY				12				33	60		10.2307/1932933			1931	1931										109							WOS:000200209800003		
J	Cooper, WS								A third expedition to Glacier Bay, Alaska								ECOLOGY				12				61	95		10.2307/1932934			1931	1931										58							WOS:000200209800004		
J	Shreve, F								Physical conditions in sun and shade								ECOLOGY				12				96	104		10.2307/1932935			1931	1931										76							WOS:000200209800005		
J	Cottle, HJ								Studies in the vegetation of southwestern Texas								ECOLOGY				12				105	155		10.2307/1932936			1931	1931										11							WOS:000200209800006		
J	Krecker, FH								Vertical oscillations or seiches in lakes as a factor in the aquatic environment								ECOLOGY				12				156	163		10.2307/1932937			1931	1931										3							WOS:000200209800007		
J	Smith, HW								Observations on the African lung-fish, Protopterus AE thiopicus, and on evolution from water to land environments								ECOLOGY				12				164	181		10.2307/1932938			1931	1931										47							WOS:000200209800008		
J	Evans, MW								Relation of latitude to time of blooming of timothy								ECOLOGY				12				182	187		10.2307/1932939			1931	1931										5							WOS:000200209800009		
J	[Anonymous]								Studies in the ecology of forest Coleoptera - II The relation of certain Coleoptera to plants for food and shelter, especially those species associated with fungi in the Chicago area								ECOLOGY				12				188	207					1931	1931										0							WOS:000200209800010		
J	Blizzard, AW								Plant sociology and vegetational change on High Hill, Long Island New York								ECOLOGY				12				208	231		10.2307/1932941			1931	1931										6							WOS:000200209800011		
J	Creaser, EP								Some cohabitants of burrowing crayfish								ECOLOGY				12				243	244		10.2307/1932946			1931	1931										9							WOS:000200209800016		
J	Cook, WC								Notes on predicting the probable future distribution of introduced insects								ECOLOGY				12				245	247		10.2307/1931631			1931	1931										8							WOS:000200209800017		
J	Gjullin, CM								Probable distribution of the Mediterranean fruit fly (Ceratitis capifata Weid) in the United States								ECOLOGY				12				248	258		10.2307/1931632			1931	1931										10							WOS:000200209800018		
J	Holch, AE								Development of roots and shoots of certain deciduous tree seedlings in different forest sites								ECOLOGY				12				259	298		10.2307/1931633			1931	1931										50							WOS:000200209800019		
J	Redway, JW								Race deterioration in the United States qualitatively and quantitatively considered								ECOLOGY				12				299	304		10.2307/1931634			1931	1931										0							WOS:000200209800020		
J	Chapman, RN; Wall, R; Garlough, L; Schmidt, CT								A comparison of temperatures in widely different environments of the same climatic area								ECOLOGY				12				305	322		10.2307/1931635			1931	1931										9							WOS:000200209800021		
J	Forbes, EB; Bechdel, SI								Mountain laurel and rhododendron as foods for the white tailed deer								ECOLOGY				12				323	333		10.2307/1931636			1931	1931										10							WOS:000200209800022		
J	Klages, KH								Geographical distribution of variability in the yields of cereal crops in South Dakota								ECOLOGY				12				334	345		10.2307/1931637			1931	1931										1							WOS:000200209800023		
J	Federighi, H								Salinity death-points of the oyster drill snail, Urosalpinx cinerea Say								ECOLOGY				12				346	353		10.2307/1931638			1931	1931										9							WOS:000200209800024		
J	Kienholz, R								Effect of environmental factors on the wood structure of lodgepole pine Pinus contorta Loudon								ECOLOGY				12				354	379		10.2307/1931639			1931	1931										10							WOS:000200209800025		
J	Hursh, CR; Haasis, FW								Effects of 1925 summer drought on Southern Appalachian hardwoods								ECOLOGY				12				380	386		10.2307/1931640			1931	1931										51							WOS:000200209800026		
J	Holmquist, AM								Studies in arthropod hibernation III Temperatures in forest hibernacula								ECOLOGY				12				387	400		10.2307/1931641			1931	1931										6							WOS:000200209800027		
J	Sweetman, HL								Preliminary report on the physical ecology of certain Phyllophaga (scarab ae idae, coleoptera)								ECOLOGY				12				401	422		10.2307/1931642			1931	1931										19							WOS:000200209800028		
J	Viosca, P								Spontaneous combustion in the marshes of southern Louisiana								ECOLOGY				12				439	442		10.2307/1931646			1931	1931										8							WOS:000200209800031		
J	[Anonymous]								Notes on the marine invertebrate fauna of the Virginia Capes								ECOLOGY				12				443	443					1931	1931										1							WOS:000200209800032		
J	[Anonymous]								Notes on the fauna of Cape Charles								ECOLOGY				12				443	444					1931	1931										0							WOS:000200209800033		
J	[Anonymous]								Notes on the fauna of Cape Henry								ECOLOGY				12				444	445					1931	1931										0							WOS:000200209800034		
J	Lutz, FE								A simple evaporimeter and some data obtained by its use in the Canal Zone								ECOLOGY				12				445	448		10.2307/1931648			1931	1931										0							WOS:000200209800035		
J	Gates, FC; Black, RL								The dragoyle as an ecological instrument								ECOLOGY				12				448	452		10.2307/1931649			1931	1931										1							WOS:000200209800036		
J	[Anonymous]								Conference on Wild Life Forest and Range Problems								ECOLOGY				12				452	453					1931	1931										0							WOS:000200209800037		
J	[Anonymous]								Interaction comparable to metabolism								ECOLOGY				12				457	467					1931	1931										0							WOS:000200209800038		
J	Popov, AM								Distribution of fishes in the Black Sea with reference to bottom conditions - Based on observations made chiefly off the southern coasts of Crimea								ECOLOGY				12				468	475		10.2307/1928992			1931	1931										1							WOS:000200209800039		
J	Barrett, LI								Influence of forest litter on the germination and early survival of chestnut oak, Quercus montana, Willd								ECOLOGY				12				476	484		10.2307/1928993			1931	1931										41							WOS:000200209800040		
J	Seiweil, HR								Observations on the ammonia content of sea water								ECOLOGY				12				485	488		10.2307/1928994			1931	1931										3							WOS:000200209800041		
J	Baker, FC								Ecological relationship of the genus Pomatiopsis with special reference ro Pomatiopsis lapidaria								ECOLOGY				12				489	496		10.2307/1928995			1931	1931										5							WOS:000200209800042		
J	Morrow, MB								Correlation between plant communities and the reaction and micro-flora of the soil in south central Texas								ECOLOGY				12				497	507		10.2307/1928996			1931	1931										8							WOS:000200209800043		
J	Blake, IH								Further studies on deciduous forest animal communities								ECOLOGY				12				508	527		10.2307/1928997			1931	1931										12							WOS:000200209800044		
J	Mulvania, M								Ecological survey of a Florida scrub								ECOLOGY				12				528	540		10.2307/1928998			1931	1931										11							WOS:000200209800045		
J	Clausen, RG								Orientation in fresh water fishes								ECOLOGY				12				541	546		10.2307/1928999			1931	1931										14							WOS:000200209800046		
J	Graber, LF; Fluke, CL; Dexter, ST								Insect injury of blue grass in relation to the environment								ECOLOGY				12				547	566		10.2307/1929000			1931	1931										16							WOS:000200209800047		
J	Romell, LG; Heiberg, SO								Types of humus layer in the forests of northeastern United States								ECOLOGY				12				567	608		10.2307/1929001			1931	1931										43							WOS:000200209800048		
J	Rau, P								Exposed combs of the honey bee								ECOLOGY				12				615	616		10.2307/1929004			1931	1931										0							WOS:000200209800051		
J	Isely, FB								A fifteen year growth record in fresh water mussels								ECOLOGY				12				616	619		10.2307/1929005			1931	1931										3							WOS:000200209800052		
J	Redway, JW								Thermometer shelters								ECOLOGY				12				619	620		10.2307/1929006			1931	1931										0							WOS:000200209800053		
J	[Anonymous]								International Horticultural Congress of 1930								ECOLOGY				12				620	621					1931	1931										0							WOS:000200209800054		
J	Weaver, JE								Who's who among the prairie grasses								ECOLOGY				12				623	632		10.2307/1929467			1931	1931										10							WOS:000200209800055		
J	Phillips, JFV								Quantitative methods in the study of numbers of terrestrial animals in biotic communities - A review, with suggestions								ECOLOGY				12				633	649		10.2307/1929468			1931	1931										6							WOS:000200209800056		
J	Sears, PB								Pollen analysis of Mud Lake Bog in Ohio								ECOLOGY				12				650	655		10.2307/1929469			1931	1931										11							WOS:000200209800057		
J	Burkenroad, MD								Notes on the Louisiana conch - Thais haemastoma linn in its relation to the oyster, Ostrea Virginica								ECOLOGY				12				656	664		10.2307/1929470			1931	1931										18							WOS:000200209800058		
J	Baldwin, HI								The period of height growth in some North Eastern conifers								ECOLOGY				12				665	689		10.2307/1929471			1931	1931										12							WOS:000200209800059		
J	Rau, P								Polistes wasps and their use of water								ECOLOGY				12				690	693		10.2307/1929472			1931	1931										4							WOS:000200209800060		
J	Bowman, PW								Study of a peat bog near the Matamek River, Quebec, Canada, by the method of pollen analysis								ECOLOGY				12				694	708		10.2307/1929473			1931	1931										15							WOS:000200209800061		
J	Park, O; Lockett, JA; Myer, DJ								Studies in nocturnal ecology with special reference to climax forest								ECOLOGY				12				709	727		10.2307/1929474			1931	1931										29							WOS:000200209800062		
J	Haasis, FW; Thrupp, AC								Temperature relations of lodgepole-pine seed germination								ECOLOGY				12				728	744		10.2307/1929475			1931	1931										8							WOS:000200209800063		
J	Forbes, EB; Overholts, LO								Deer carrying capacity of Pennsylvania Woodland								ECOLOGY				12				750	752		10.2307/1929481			1931	1931										2							WOS:000200209800068		
J	Dahlgren, U								Seasonal destruction of a Ctenophore Beroe, in Barnegat Bay, New Jersey								ECOLOGY				12				752	756		10.2307/1929482			1931	1931										0							WOS:000200209800069		
J	Lutz, HJ								The vegetation of heart's content - A virgin forest in northwestern Pennsylvania								ECOLOGY				11				1	29		10.2307/1930778			1930	1930										81							WOS:000200209700001		
J	McCay, CM; Maynard, LA; Titcomb, JW; Crowell, MF								Influence of water temperature upon the growth and reproduction of brook trout								ECOLOGY				11				30	34		10.2307/1930779			1930	1930										1							WOS:000200209700002		
J	Kashkarov, D; Kurbatov, V								Preliminary ecological survey of the vertebrate fauna of the central Kara-Kum desert in west Turkestan								ECOLOGY				11				35	60		10.2307/1930780			1930	1930										8							WOS:000200209700003		
J	Shirley, HL								A thermoelectric radiometer for ecological use on land and in water								ECOLOGY				11				61	71		10.2307/1930781			1930	1930										6							WOS:000200209700004		
J	Melin, E								Biological decomposition of some types of litter from north American forests								ECOLOGY				11				72	101		10.2307/1930782			1930	1930										97							WOS:000200209700005		
J	Richardson, RE								Notes on the simulation of natural aquatic conditions in fresh-water by the use of small non-circulating balanced aquaria								ECOLOGY				11				102	109		10.2307/1930783			1930	1930										0							WOS:000200209700006		
J	Johnson, MS; Munger, F								Observations on excessive abundance of the midge Chironomus plumosus at Lake Pepin								ECOLOGY				11				110	126		10.2307/1930784			1930	1930										15							WOS:000200209700007		
J	Nichols, GE								Methods in the floristic study of vegetation								ECOLOGY				11				127	135		10.2307/1930785			1930	1930										14							WOS:000200209700008		
J	Agersborg, HPK								The influence of temperature on fish								ECOLOGY				11				136	144		10.2307/1930786			1930	1930										11							WOS:000200209700009		
J	Pearson, GA								Light and moisture in forestry								ECOLOGY				11				145	160		10.2307/1930787			1930	1930										27							WOS:000200209700010		
J	Christiansen, JE; Veihmeyer, FJ; Givan, CV								Effect of variations in temperature on the operation of the instantaneous reading atmometer								ECOLOGY				11				161	169					1930	1930										2							WOS:000200209700011		
J	Steiger, TL								Structure of prairie vegetation								ECOLOGY				11				170	217		10.2307/1930789			1930	1930										48							WOS:000200209700012		
J	Vestal, AG								Colorado semi-centennial volumes								ECOLOGY				11				226	228		10.2307/1930792			1930	1930										0							WOS:000200209700015		
J	Van Cleave, HJ								Fresh water Mollusca of Wisconsin								ECOLOGY				11				228	229					1930	1930										0							WOS:000200209700016		
J	Harvey, RB								Use of dyes for the localization of transpiration over the leaf surface								ECOLOGY				11				233	235		10.2307/1930795			1930	1930										0							WOS:000200209700018		
J	Shelford, VE								Ways and means of improving the quality of investigation and publication in animal ecology								ECOLOGY				11				235	237		10.2307/1930796			1930	1930										5							WOS:000200209700019		
J	Shaw, CF								Potent factors in soil formation								ECOLOGY				11				239	245		10.2307/1930260			1930	1930										20							WOS:000200209700020		
J	Creaser, CW								Relative importance of hydrogen-ion concentration, temperature, dissolved oxygen, and carbon-dioxide tension, on habitat selection by brook-trout								ECOLOGY				11				246	262		10.2307/1930261			1930	1930										33							WOS:000200209700021		
J	Bauer, HL								Vegetation of the Tehachapi Mountains, California								ECOLOGY				11				263	280		10.2307/1930262			1930	1930										8							WOS:000200209700022		
J	Cavanaugh, WJ; Tilden, JE								Algal food, feeding and case-building habits of the larva of the midge fly, Tanytarsus dissimilis								ECOLOGY				11				281	287		10.2307/1930263			1930	1930										7							WOS:000200209700023		
J	Stark, OK; Whitfield, CJ								An improved evaporimeter								ECOLOGY				11				288	292		10.2307/1930264			1930	1930										3							WOS:000200209700024		
J	Klages, KH								Geographical distribution of variability in the yields of field crops in the states of the Mississippi valley								ECOLOGY				11				293	306		10.2307/1930265			1930	1930										6							WOS:000200209700025		
J	Gause, GF								Studies on the ecology of the Orthoptera								ECOLOGY				11				307	325		10.2307/1930266			1930	1930										43							WOS:000200209700026		
J	Beardsley, GF; Cannon, WA								Note on the effects of a mud-flow at Mt Shasta on the vegetation								ECOLOGY				11				326	336		10.2307/1930267			1930	1930										17							WOS:000200209700027		
J	Finley, HE								Toleration of fresh water protozoa to increased salinity								ECOLOGY				11				337	347		10.2307/1930268			1930	1930										29							WOS:000200209700028		
J	Shelford, VE								Further notes on the acquisition and use of photo-electric cells								ECOLOGY				11				348	355		10.2307/1930269			1930	1930										2							WOS:000200209700029		
J	Parr, AE								Is the presence of phytoplankton in the stomach contents of the California sardine caused by special pursuit or merely due to incidental ingestion?								ECOLOGY				11				465	468		10.2307/1930278			1930	1930										5							WOS:000200209700036		
J	Baker, FC								Influence of the Glacial Period in changing the character of the molluscan fauna of North America								ECOLOGY				11				469	480		10.2307/1929212			1930	1930										2							WOS:000200209700037		
J	Parish, SB								Vegetation of the Mohave and Colorado Deserts of southern California								ECOLOGY				11				481	499		10.2307/1929213			1930	1930										7							WOS:000200209700038		
J	Payne, NM								Some effects of low temperature on internal structure and function in animals								ECOLOGY				11				500	504		10.2307/1929214			1930	1930										4							WOS:000200209700039		
J	Sacharov, NL								Studies in cold resistance of insects								ECOLOGY				11				505	517		10.2307/1929215			1930	1930										24							WOS:000200209700040		
J	Klugh, AB								An ultraviolet photometer for field use								ECOLOGY				11				518	522		10.2307/1929216			1930	1930										1							WOS:000200209700041		
J	Taylor, WP								Methods of determining rodent pressure on the range								ECOLOGY				11				523	542		10.2307/1929217			1930	1930										14							WOS:000200209700042		
J	Weaver, JE								Underground plant development in its relation to grazing								ECOLOGY				11				543	557		10.2307/1929218			1930	1930										25							WOS:000200209700043		
J	Skinner, CE; Nygard, IJ								Presence of Azotobacter and absence of thiobacillus thiooxidans in peat soils								ECOLOGY				11				558	561		10.2307/1929219			1930	1930										1							WOS:000200209700044		
J	Lutz, HJ								Observations on the invasion of newly formed glacial moraines by trees								ECOLOGY				11				562	567		10.2307/1929220			1930	1930										13							WOS:000200209700045		
J	Neave, F								Migratory habits of the mayfly, Blasturus cupidus Say								ECOLOGY				11				568	576		10.2307/1929221			1930	1930										29							WOS:000200209700046		
J	Aikman, JM								Secondary plant succession on Muscatine Island, Iowa								ECOLOGY				11				577	588		10.2307/1929222			1930	1930										3							WOS:000200209700047		
J	Romell, LG								Comments on Raunki ae r's and similiar methods of vegetation analysis and the "law of frequency"								ECOLOGY				11				589	596		10.2307/1929223			1930	1930										24							WOS:000200209700048		
J	Reed, EL								Vegetation of the Playa Lakes in the Staked Plains of western Texas								ECOLOGY				11				597	600		10.2307/1929224			1930	1930										11							WOS:000200209700049		
J	Davidson, VS								The tree layer society of the maple-red oak climax forest								ECOLOGY				11				601	606		10.2307/1929225			1930	1930										8							WOS:000200209700050		
J	Allee, WC								Concerning community studies								ECOLOGY				11				621	630		10.2307/1932326			1930	1930										4							WOS:000200209700058		
J	Larsen, JA								Forest types of the northern Rocky Mountains and their climatic controls								ECOLOGY				11				631	672		10.2307/1932327			1930	1930										25							WOS:000200209700059		
J	Shimek, B								Land snails as indicators of ecological conditions								ECOLOGY				11				673	686		10.2307/1932328			1930	1930										12							WOS:000200209700060		
J	Harris, JA; Harrison, GJ; Pascoe, TA								Osmotic concentration and water relations in the mistletoes, with special reference to the occurrence of Phoradendron californicum on Covillea tridentata								ECOLOGY				11				687	702		10.2307/1932329			1930	1930										6							WOS:000200209700061		
J	Pearson, JFW								Changes in pigmentation exhibited by the freshwater catfish, Ameiurus melas in response to differences in illumination								ECOLOGY				11				703	712		10.2307/1932330			1930	1930										10							WOS:000200209700062		
J	Phillips, JFV								The application of ecological research methods to the tsetse (Glossina spp) problem in Tanganyika Territory a preliminary account								ECOLOGY				11				713	733		10.2307/1932331			1930	1930										8							WOS:000200209700063		
J	Hanson, HC; Love, LD								Comparison of methods of quadratting								ECOLOGY				11				734	748		10.2307/1932332			1930	1930										5							WOS:000200209700064		
J	Malmsten, HE								Combination of list and chart quadrat methods for grazing studies								ECOLOGY				11				749	751		10.2307/1932333			1930	1930										2							WOS:000200209700065		
J	Aldous, AE								Effect of different clipping treatments on the yield and vigor of prairie grass vegetation								ECOLOGY				11				752	759		10.2307/1932334			1930	1930										30							WOS:000200209700066		
J	Cory, VL								Methods of determining forage preferences of stock								ECOLOGY				11				760	763		10.2307/1932335			1930	1930										1							WOS:000200209700067		
J	Nelson, EW								Methods of studying shrubby plants in relation to grazing								ECOLOGY				11				764	769		10.2307/1932336			1930	1930										16							WOS:000200209700068		
J	Locke, SB								The study of big game ranges								ECOLOGY				11				770	770		10.2307/1932337			1930	1930										1							WOS:000200209700069		
J	McGinnies, WG								The value of physical factor measurements in range research								ECOLOGY				11				771	776		10.2307/1932338			1930	1930										1							WOS:000200209700070		
J	Sarvis, JT								Application of agronomic methods in range research								ECOLOGY				11				777	782		10.2307/1932339			1930	1930										0							WOS:000200209700071		
J	Hoagland, DR								Recent advances in plant physiology								ECOLOGY				11				785	786		10.2307/1932341			1930	1930										0							WOS:000200209700073		
J	Taylor, WP								Animals a potent factor in soil formation								ECOLOGY				11				787	788		10.2307/1932342			1930	1930										4							WOS:000200209700074		
J	Baker, FC								Notes on professor Shimek's paper on land snails as indicators of ecological conditions								ECOLOGY				11				788	789		10.2307/1932343			1930	1930										2							WOS:000200209700075		
J	Shimek, B								Notes on Professor Shimek's paper on land snails as indicators of ecological conditions								ECOLOGY				11				789	791		10.2307/1932344			1930	1930										2							WOS:000200209700076		
J	Core, EL								Plant ecology of Spruce Mountain, West Virginia								ECOLOGY				10				1	13		10.2307/1940509			1929	1929										7							WOS:000200148300001		
J	Allee, WC								Studies in animal aggregations natural aggregations of the isopod, Asellus communis								ECOLOGY				10				14	36		10.2307/1940510			1929	1929										15							WOS:000200148300002		
J	Chalkley, HW; Livingston, BE								Atmometric rates read instantaneously and an automatic continuous recorder for rate fluctuation								ECOLOGY				10				37	46		10.2307/1940511			1929	1929										3							WOS:000200148300003		
J	Harris, JA; Kuenzel, J; Cooper, WS								Comparison of the physical factors of habitats								ECOLOGY				10				47	66		10.2307/1940512			1929	1929										2							WOS:000200148300004		
J	Larsen, JA								Fires and forest succession in the Bitterroot Mountains of northern idaho								ECOLOGY				10				67	76		10.2307/1940513			1929	1929										22							WOS:000200148300005		
J	Gutsell, JS								Influence of certain water conditions, especially dissolved gasses, on trout								ECOLOGY				10				77	96		10.2307/1940514			1929	1929										11							WOS:000200148300006		
J	Powers, EB								Fresh water studies I The relative temperature, oxygen content, alkali reserve, the carbon dioxide tension and pH of the waters of certain mountain streams at different altitudes in the Smoky Mountain National Park								ECOLOGY				10				97	111		10.2307/1940515			1929	1929										23							WOS:000200148300007		
J	Corson, CW; Allison, JH; Cheyney, EG								Factors controlling forest types on the Cloquet Forest, Minnesota								ECOLOGY				10				112	125		10.2307/1940516			1929	1929										2							WOS:000200148300008		
